X,Y,Rang,Type,ID
768457.396274508,6271801.0793032,19,Site,635
768459.965199961,6271805.36889782,19,Site,636
768462.534125413,6271809.65849244,19,Site,637
768465.103050865,6271813.94808707,19,Site,638
768467.671976318,6271818.23768169,19,Site,639
768470.24090177,6271822.52727631,19,Site,640
768472.809827223,6271826.81687093,19,Site,641
768475.378752675,6271831.10646555,19,Site,642
768477.947678128,6271835.39606018,19,Site,643
768480.51660358,6271839.6856548,19,Site,644
768483.085529033,6271843.97524942,19,Site,645
768485.654454485,6271848.26484404,19,Site,646
768488.223379938,6271852.55443866,19,Site,647
768444.879779675,6271784.70311861,19,Site,648
768447.423786869,6271789.00753813,19,Site,649
768449.967794062,6271793.31195765,19,Site,650
768452.511801256,6271797.61637717,19,Site,651
768455.055808449,6271801.92079669,19,Site,652
768457.599815643,6271806.22521621,19,Site,653
768460.143822836,6271810.52963573,19,Site,654
768462.687830029,6271814.83405525,19,Site,655
768465.231837223,6271819.13847477,19,Site,656
768467.775844416,6271823.44289429,19,Site,657
768470.31985161,6271827.74731381,19,Site,658
768472.863858803,6271832.05173333,19,Site,659
768475.407865996,6271836.35615285,19,Site,660
768477.95187319,6271840.66057237,19,Site,661
768480.495880383,6271844.96499189,19,Site,662
768483.039887577,6271849.26941141,19,Site,663
768485.58389477,6271853.57383092,19,Site,664
768449.156558413,6271782.36433211,20,Site,665
768451.730739805,6271786.6507747,20,Site,666
768454.304921197,6271790.9372173,20,Site,667
768456.879102589,6271795.2236599,20,Site,668
768459.453283982,6271799.5101025,20,Site,669
768462.027465374,6271803.7965451,20,Site,670
768464.601646766,6271808.0829877,20,Site,671
768467.175828158,6271812.3694303,20,Site,672
768469.750009551,6271816.6558729,20,Site,673
768472.324190943,6271820.9423155,20,Site,674
768474.898372335,6271825.2287581,20,Site,675
768477.472553727,6271829.5152007,20,Site,676
768480.04673512,6271833.8016433,20,Site,677
768482.620916512,6271838.0880859,20,Site,678
768485.195097904,6271842.3745285,20,Site,679
768487.769279296,6271846.6609711,20,Site,680
768490.343460689,6271850.9474137,20,Site,681
768444.551647246,6271779.63133009,20,Site,682
768447.120572698,6271783.92092471,20,Site,683
768449.689498151,6271788.21051934,20,Site,684
768452.258423603,6271792.50011396,20,Site,685
768454.827349056,6271796.78970858,20,Site,686
768457.396274508,6271801.0793032,20,Site,687
768459.965199961,6271805.36889782,20,Site,688
768462.534125413,6271809.65849244,20,Site,689
768465.103050865,6271813.94808707,20,Site,690
768467.671976318,6271818.23768169,20,Site,691
768470.24090177,6271822.52727631,20,Site,692
768472.809827223,6271826.81687093,20,Site,693
768475.378752675,6271831.10646555,20,Site,694
768477.947678128,6271835.39606018,20,Site,695
768480.51660358,6271839.6856548,20,Site,696
768483.085529033,6271843.97524942,20,Site,697
768485.654454485,6271848.26484404,20,Site,698
768488.223379938,6271852.55443866,20,Site,699
768451.221632595,6271781.36860951,21,Site,700
768453.798861695,6271785.65322036,21,Site,701
768456.376090795,6271789.93783122,21,Site,702
768458.953319895,6271794.22244207,21,Site,703
768461.530548996,6271798.50705292,21,Site,704
768464.107778096,6271802.79166378,21,Site,705
768466.685007196,6271807.07627463,21,Site,706
768469.262236296,6271811.36088548,21,Site,707
768471.839465396,6271815.64549634,21,Site,708
768474.416694496,6271819.93010719,21,Site,709
768476.993923596,6271824.21471804,21,Site,710
768479.571152696,6271828.4993289,21,Site,711
768482.148381797,6271832.78393975,21,Site,712
768484.725610897,6271837.0685506,21,Site,713
768487.302839997,6271841.35316146,21,Site,714
768489.880069097,6271845.63777231,21,Site,715
768492.457298197,6271849.92238316,21,Site,716
768449.156558413,6271782.36433211,21,Site,717
768451.730739805,6271786.6507747,21,Site,718
768454.304921197,6271790.9372173,21,Site,719
768456.879102589,6271795.2236599,21,Site,720
768459.453283982,6271799.5101025,21,Site,721
768462.027465374,6271803.7965451,21,Site,722
768464.601646766,6271808.0829877,21,Site,723
768467.175828158,6271812.3694303,21,Site,724
768469.750009551,6271816.6558729,21,Site,725
768472.324190943,6271820.9423155,21,Site,726
768474.898372335,6271825.2287581,21,Site,727
768477.472553727,6271829.5152007,21,Site,728
768480.04673512,6271833.8016433,21,Site,729
768482.620916512,6271838.0880859,21,Site,730
768485.195097904,6271842.3745285,21,Site,731
768487.769279296,6271846.6609711,21,Site,732
768490.343460689,6271850.9474137,21,Site,733
768453.626457938,6271779.5911135,22,Site,734
768456.185890623,6271783.88637884,22,Site,735
768458.745323308,6271788.18164418,22,Site,736
768461.304755993,6271792.47690952,22,Site,737
768463.864188678,6271796.77217486,22,Site,738
768466.423621363,6271801.0674402,22,Site,739
768468.983054047,6271805.36270554,22,Site,740
768471.542486732,6271809.65797088,22,Site,741
768474.101919417,6271813.95323622,22,Site,742
768476.661352102,6271818.24850156,22,Site,743
768479.220784787,6271822.54376689,22,Site,744
768481.780217471,6271826.83903223,22,Site,745
768484.339650156,6271831.13429757,22,Site,746
768486.899082841,6271835.42956291,22,Site,747
768489.458515526,6271839.72482825,22,Site,748
768492.017948211,6271844.02009359,22,Site,749
768494.577380895,6271848.31535893,22,Site,750
768451.221632595,6271781.36860951,22,Site,751
768453.798861695,6271785.65322036,22,Site,752
768456.376090795,6271789.93783122,22,Site,753
768458.953319895,6271794.22244207,22,Site,754
768461.530548996,6271798.50705292,22,Site,755
768464.107778096,6271802.79166378,22,Site,756
768466.685007196,6271807.07627463,22,Site,757
768469.262236296,6271811.36088548,22,Site,758
768471.839465396,6271815.64549634,22,Site,759
768474.416694496,6271819.93010719,22,Site,760
768476.993923596,6271824.21471804,22,Site,761
768479.571152696,6271828.4993289,22,Site,762
768482.148381797,6271832.78393975,22,Site,763
768484.725610897,6271837.0685506,22,Site,764
768487.302839997,6271841.35316146,22,Site,765
768489.880069097,6271845.63777231,22,Site,766
768492.457298197,6271849.92238316,22,Site,767
768455.395030081,6271778.23888099,23,Site,768
768457.969053493,6271782.52541846,23,Site,769
768460.543076904,6271786.81195593,23,Site,770
768463.117100316,6271791.0984934,23,Site,771
768465.691123727,6271795.38503087,23,Site,772
768468.265147138,6271799.67156834,23,Site,773
768470.83917055,6271803.9581058,23,Site,774
768473.413193961,6271808.24464327,23,Site,775
768475.987217372,6271812.53118074,23,Site,776
768478.561240784,6271816.81771821,23,Site,777
768481.135264195,6271821.10425568,23,Site,778
768483.709287606,6271825.39079315,23,Site,779
768486.283311018,6271829.67733062,23,Site,780
768488.857334429,6271833.96386809,23,Site,781
768491.43135784,6271838.25040556,23,Site,782
768494.005381252,6271842.53694303,23,Site,783
768496.579404663,6271846.8234805,23,Site,784
768453.626457938,6271779.5911135,23,Site,785
768456.185890623,6271783.88637884,23,Site,786
768458.745323308,6271788.18164418,23,Site,787
768461.304755993,6271792.47690952,23,Site,788
768463.864188678,6271796.77217486,23,Site,789
768466.423621363,6271801.0674402,23,Site,790
768468.983054047,6271805.36270554,23,Site,791
768471.542486732,6271809.65797088,23,Site,792
768474.101919417,6271813.95323622,23,Site,793
768476.661352102,6271818.24850156,23,Site,794
768479.220784787,6271822.54376689,23,Site,795
768481.780217471,6271826.83903223,23,Site,796
768484.339650156,6271831.13429757,23,Site,797
768486.899082841,6271835.42956291,23,Site,798
768489.458515526,6271839.72482825,23,Site,799
768492.017948211,6271844.02009359,23,Site,800
768494.577380895,6271848.31535893,23,Site,801
768457.645248231,6271777.08770977,24,Site,802
768460.218126755,6271781.37493452,24,Site,803
768462.791005279,6271785.66215928,24,Site,804
768465.363883802,6271789.94938403,24,Site,805
768467.936762326,6271794.23660879,24,Site,806
768470.50964085,6271798.52383354,24,Site,807
768473.082519374,6271802.8110583,24,Site,808
768475.655397897,6271807.09828306,24,Site,809
768478.228276421,6271811.38550781,24,Site,810
768480.801154945,6271815.67273257,24,Site,811
768483.374033469,6271819.95995732,24,Site,812
768485.946911993,6271824.24718208,24,Site,813
768488.519790516,6271828.53440683,24,Site,814
768491.09266904,6271832.82163159,24,Site,815
768493.665547564,6271837.10885634,24,Site,816
768496.238426088,6271841.3960811,24,Site,817
768498.811304612,6271845.68330585,24,Site,818
768455.395030081,6271778.23888099,24,Site,819
768457.969053493,6271782.52541846,24,Site,820
768460.543076904,6271786.81195593,24,Site,821
768463.117100316,6271791.0984934,24,Site,822
768465.691123727,6271795.38503087,24,Site,823
768468.265147138,6271799.67156834,24,Site,824
768470.83917055,6271803.9581058,24,Site,825
768473.413193961,6271808.24464327,24,Site,826
768475.987217372,6271812.53118074,24,Site,827
768478.561240784,6271816.81771821,24,Site,828
768481.135264195,6271821.10425568,24,Site,829
768483.709287606,6271825.39079315,24,Site,830
768486.283311018,6271829.67733062,24,Site,831
768488.857334429,6271833.96386809,24,Site,832
768491.43135784,6271838.25040556,24,Site,833
768494.005381252,6271842.53694303,24,Site,834
768496.579404663,6271846.8234805,24,Site,835
768459.945583781,6271775.86219612,25,Site,836
768462.521563888,6271780.14755801,25,Site,837
768465.097543995,6271784.43291989,25,Site,838
768467.673524101,6271788.71828178,25,Site,839
768470.249504208,6271793.00364366,25,Site,840
768472.825484315,6271797.28900555,25,Site,841
768475.401464421,6271801.57436744,25,Site,842
768477.977444528,6271805.85972932,25,Site,843
768480.553424635,6271810.14509121,25,Site,844
768483.129404741,6271814.43045309,25,Site,845
768485.705384848,6271818.71581498,25,Site,846
768488.281364955,6271823.00117686,25,Site,847
768490.857345061,6271827.28653875,25,Site,848
768493.433325168,6271831.57190064,25,Site,849
768496.009305275,6271835.85726252,25,Site,850
768498.585285381,6271840.14262441,25,Site,851
768501.161265488,6271844.42798629,25,Site,852
768457.645248231,6271777.08770977,25,Site,853
768460.218126755,6271781.37493452,25,Site,854
768462.791005279,6271785.66215928,25,Site,855
768465.363883802,6271789.94938403,25,Site,856
768467.936762326,6271794.23660879,25,Site,857
768470.50964085,6271798.52383354,25,Site,858
768473.082519374,6271802.8110583,25,Site,859
768475.655397897,6271807.09828306,25,Site,860
768478.228276421,6271811.38550781,25,Site,861
768480.801154945,6271815.67273257,25,Site,862
768483.374033469,6271819.95995732,25,Site,863
768485.946911993,6271824.24718208,25,Site,864
768488.519790516,6271828.53440683,25,Site,865
768491.09266904,6271832.82163159,25,Site,866
768493.665547564,6271837.10885634,25,Site,867
768496.238426088,6271841.3960811,25,Site,868
768498.811304612,6271845.68330585,25,Site,869
768461.920943014,6271774.70644651,26,Site,870
768464.483676172,6271778.99974347,26,Site,871
768467.046409331,6271783.29304042,26,Site,872
768469.609142489,6271787.58633738,26,Site,873
768472.171875647,6271791.87963434,26,Site,874
768474.734608806,6271796.17293129,26,Site,875
768477.297341964,6271800.46622825,26,Site,876
768479.860075122,6271804.75952521,26,Site,877
768482.42280828,6271809.05282216,26,Site,878
768484.985541438,6271813.34611912,26,Site,879
768487.548274597,6271817.63941608,26,Site,880
768490.111007755,6271821.93271303,26,Site,881
768492.673740913,6271826.22600999,26,Site,882
768495.236474072,6271830.51930695,26,Site,883
768497.79920723,6271834.8126039,26,Site,884
768500.361940388,6271839.10590086,26,Site,885
768502.924673546,6271843.39919782,26,Site,886
768459.945583781,6271775.86219612,26,Site,887
768462.521563888,6271780.14755801,26,Site,888
768465.097543995,6271784.43291989,26,Site,889
768467.673524101,6271788.71828178,26,Site,890
768470.249504208,6271793.00364366,26,Site,891
768472.825484315,6271797.28900555,26,Site,892
768475.401464421,6271801.57436744,26,Site,893
768477.977444528,6271805.85972932,26,Site,894
768480.553424635,6271810.14509121,26,Site,895
768483.129404741,6271814.43045309,26,Site,896
768485.705384848,6271818.71581498,26,Site,897
768488.281364955,6271823.00117686,26,Site,898
768490.857345061,6271827.28653875,26,Site,899
768493.433325168,6271831.57190064,26,Site,900
768496.009305275,6271835.85726252,26,Site,901
768498.585285381,6271840.14262441,26,Site,902
768501.161265488,6271844.42798629,26,Site,903
768464.202068245,6271773.6079165,27,Site,904
768466.769025667,6271777.89868911,27,Site,905
768469.335983088,6271782.18946172,27,Site,906
768471.902940509,6271786.48023433,27,Site,907
768474.469897931,6271790.77100694,27,Site,908
768477.036855352,6271795.06177955,27,Site,909
768479.603812773,6271799.35255216,27,Site,910
768482.170770195,6271803.64332477,27,Site,911
768484.737727616,6271807.93409739,27,Site,912
768487.304685038,6271812.22487,27,Site,913
768489.871642459,6271816.51564261,27,Site,914
768492.43859988,6271820.80641522,27,Site,915
768495.005557302,6271825.09718783,27,Site,916
768497.572514723,6271829.38796044,27,Site,917
768500.139472145,6271833.67873305,27,Site,918
768502.706429566,6271837.96950566,27,Site,919
768505.273386987,6271842.26027827,27,Site,920
768461.920943014,6271774.70644651,27,Site,921
768464.483676172,6271778.99974347,27,Site,922
768467.046409331,6271783.29304042,27,Site,923
768469.609142489,6271787.58633738,27,Site,924
768472.171875647,6271791.87963434,27,Site,925
768474.734608806,6271796.17293129,27,Site,926
768477.297341964,6271800.46622825,27,Site,927
768479.860075122,6271804.75952521,27,Site,928
768482.42280828,6271809.05282216,27,Site,929
768484.985541438,6271813.34611912,27,Site,930
768487.548274597,6271817.63941608,27,Site,931
768490.111007755,6271821.93271303,27,Site,932
768492.673740913,6271826.22600999,27,Site,933
768495.236474072,6271830.51930695,27,Site,934
768497.79920723,6271834.8126039,27,Site,935
768500.361940388,6271839.10590086,27,Site,936
768502.924673546,6271843.39919782,27,Site,937
768466.567892055,6271772.15649315,28,Site,938
768469.126635575,6271776.45216907,28,Site,939
768471.685379095,6271780.74784499,28,Site,940
768474.244122616,6271785.04352091,28,Site,941
768476.802866136,6271789.33919683,28,Site,942
768479.361609657,6271793.63487275,28,Site,943
768481.920353177,6271797.93054867,28,Site,944
768484.479096698,6271802.22622458,28,Site,945
768487.037840218,6271806.5219005,28,Site,946
768489.596583738,6271810.81757642,28,Site,947
768492.155327259,6271815.11325234,28,Site,948
768494.714070779,6271819.40892826,28,Site,949
768497.2728143,6271823.70460418,28,Site,950
768499.83155782,6271828.00028009,28,Site,951
768502.39030134,6271832.29595601,28,Site,952
768504.949044861,6271836.59163193,28,Site,953
768507.507788381,6271840.88730785,28,Site,954
768464.202068245,6271773.6079165,28,Site,955
768466.769025667,6271777.89868911,28,Site,956
768469.335983088,6271782.18946172,28,Site,957
768471.902940509,6271786.48023433,28,Site,958
768474.469897931,6271790.77100694,28,Site,959
768477.036855352,6271795.06177955,28,Site,960
768479.603812773,6271799.35255216,28,Site,961
768482.170770195,6271803.64332477,28,Site,962
768484.737727616,6271807.93409739,28,Site,963
768487.304685038,6271812.22487,28,Site,964
768489.871642459,6271816.51564261,28,Site,965
768492.43859988,6271820.80641522,28,Site,966
768495.005557302,6271825.09718783,28,Site,967
768497.572514723,6271829.38796044,28,Site,968
768500.139472145,6271833.67873305,28,Site,969
768502.706429566,6271837.96950566,28,Site,970
768505.273386987,6271842.26027827,28,Site,971
768468.723766234,6271771.39155092,29,Site,972
768471.309085642,6271775.67128497,29,Site,973
768473.894405051,6271779.95101902,29,Site,974
768476.47972446,6271784.23075307,29,Site,975
768479.065043869,6271788.51048712,29,Site,976
768481.650363278,6271792.79022118,29,Site,977
768484.235682687,6271797.06995523,29,Site,978
768486.821002096,6271801.34968928,29,Site,979
768489.406321505,6271805.62942333,29,Site,980
768491.991640913,6271809.90915738,29,Site,981
768494.576960322,6271814.18889143,29,Site,982
768497.162279731,6271818.46862549,29,Site,983
768499.74759914,6271822.74835954,29,Site,984
768502.332918549,6271827.02809359,29,Site,985
768504.918237958,6271831.30782764,29,Site,986
768507.503557366,6271835.58756169,29,Site,987
768510.088876775,6271839.86729574,29,Site,988
768466.567892055,6271772.15649315,29,Site,989
768469.126635575,6271776.45216907,29,Site,990
768471.685379095,6271780.74784499,29,Site,991
768474.244122616,6271785.04352091,29,Site,992
768476.802866136,6271789.33919683,29,Site,993
768479.361609657,6271793.63487275,29,Site,994
768481.920353177,6271797.93054867,29,Site,995
768484.479096698,6271802.22622458,29,Site,996
768487.037840218,6271806.5219005,29,Site,997
768489.596583738,6271810.81757642,29,Site,998
768492.155327259,6271815.11325234,29,Site,999
768494.714070779,6271819.40892826,29,Site,1000
768497.2728143,6271823.70460418,29,Site,1001
768499.83155782,6271828.00028009,29,Site,1002
768502.39030134,6271832.29595601,29,Site,1003
768504.949044861,6271836.59163193,29,Site,1004
768507.507788381,6271840.88730785,29,Site,1005
768470.376054183,6271769.36122762,30,Site,1006
768472.954341973,6271773.64520149,30,Site,1007
768475.532629764,6271777.92917535,30,Site,1008
768478.110917554,6271782.21314922,30,Site,1009
768480.689205345,6271786.49712308,30,Site,1010
768483.267493135,6271790.78109694,30,Site,1011
768485.845780926,6271795.06507081,30,Site,1012
768488.424068716,6271799.34904467,30,Site,1013
768491.002356507,6271803.63301854,30,Site,1014
768493.580644297,6271807.9169924,30,Site,1015
768496.158932088,6271812.20096627,30,Site,1016
768498.737219878,6271816.48494013,30,Site,1017
768501.315507669,6271820.76891399,30,Site,1018
768503.893795459,6271825.05288786,30,Site,1019
768506.47208325,6271829.33686172,30,Site,1020
768509.05037104,6271833.62083559,30,Site,1021
768511.628658831,6271837.90480945,30,Site,1022
768468.723766234,6271771.39155092,30,Site,1023
768471.309085642,6271775.67128497,30,Site,1024
768473.894405051,6271779.95101902,30,Site,1025
768476.47972446,6271784.23075307,30,Site,1026
768479.065043869,6271788.51048712,30,Site,1027
768481.650363278,6271792.79022118,30,Site,1028
768484.235682687,6271797.06995523,30,Site,1029
768486.821002096,6271801.34968928,30,Site,1030
768489.406321505,6271805.62942333,30,Site,1031
768491.991640913,6271809.90915738,30,Site,1032
768494.576960322,6271814.18889143,30,Site,1033
768497.162279731,6271818.46862549,30,Site,1034
768499.74759914,6271822.74835954,30,Site,1035
768502.332918549,6271827.02809359,30,Site,1036
768504.918237958,6271831.30782764,30,Site,1037
768507.503557366,6271835.58756169,30,Site,1038
768510.088876775,6271839.86729574,30,Site,1039
768472.796828786,6271768.38372138,31,Site,1040
768475.355777338,6271772.67927516,31,Site,1041
768477.914725891,6271776.97482895,31,Site,1042
768480.473674443,6271781.27038273,31,Site,1043
768483.032622996,6271785.56593651,31,Site,1044
768485.591571548,6271789.8614903,31,Site,1045
768488.150520101,6271794.15704408,31,Site,1046
768490.709468654,6271798.45259786,31,Site,1047
768493.268417206,6271802.74815165,31,Site,1048
768495.827365759,6271807.04370543,31,Site,1049
768498.386314311,6271811.33925921,31,Site,1050
768500.945262864,6271815.634813,31,Site,1051
768503.504211416,6271819.93036678,31,Site,1052
768506.063159969,6271824.22592056,31,Site,1053
768508.622108521,6271828.52147435,31,Site,1054
768511.181057074,6271832.81702813,31,Site,1055
768513.740005626,6271837.11258191,31,Site,1056
768470.376054183,6271769.36122762,31,Site,1057
768472.954341973,6271773.64520149,31,Site,1058
768475.532629764,6271777.92917535,31,Site,1059
768478.110917554,6271782.21314922,31,Site,1060
768480.689205345,6271786.49712308,31,Site,1061
768483.267493135,6271790.78109694,31,Site,1062
768485.845780926,6271795.06507081,31,Site,1063
768488.424068716,6271799.34904467,31,Site,1064
768491.002356507,6271803.63301854,31,Site,1065
768493.580644297,6271807.9169924,31,Site,1066
768496.158932088,6271812.20096627,31,Site,1067
768498.737219878,6271816.48494013,31,Site,1068
768501.315507669,6271820.76891399,31,Site,1069
768503.893795459,6271825.05288786,31,Site,1070
768506.47208325,6271829.33686172,31,Site,1071
768509.05037104,6271833.62083559,31,Site,1072
768511.628658831,6271837.90480945,31,Site,1073
768475.122881991,6271767.37396572,32,Site,1074
768477.683168994,6271771.66872188,32,Site,1075
768480.243455998,6271775.96347804,32,Site,1076
768482.803743001,6271780.2582342,32,Site,1077
768485.364030005,6271784.55299036,32,Site,1078
768487.924317008,6271788.84774652,32,Site,1079
768490.484604012,6271793.14250267,32,Site,1080
768493.044891015,6271797.43725883,32,Site,1081
768495.605178019,6271801.73201499,32,Site,1082
768498.165465022,6271806.02677115,32,Site,1083
768500.725752026,6271810.32152731,32,Site,1084
768503.286039029,6271814.61628347,32,Site,1085
768505.846326033,6271818.91103962,32,Site,1086
768508.406613036,6271823.20579578,32,Site,1087
768510.96690004,6271827.50055194,32,Site,1088
768513.527187043,6271831.7953081,32,Site,1089
768516.087474047,6271836.09006426,32,Site,1090
768472.796828786,6271768.38372138,32,Site,1091
768475.355777338,6271772.67927516,32,Site,1092
768477.914725891,6271776.97482895,32,Site,1093
768480.473674443,6271781.27038273,32,Site,1094
768483.032622996,6271785.56593651,32,Site,1095
768485.591571548,6271789.8614903,32,Site,1096
768488.150520101,6271794.15704408,32,Site,1097
768490.709468654,6271798.45259786,32,Site,1098
768493.268417206,6271802.74815165,32,Site,1099
768495.827365759,6271807.04370543,32,Site,1100
768498.386314311,6271811.33925921,32,Site,1101
768500.945262864,6271815.634813,32,Site,1102
768503.504211416,6271819.93036678,32,Site,1103
768506.063159969,6271824.22592056,32,Site,1104
768508.622108521,6271828.52147435,32,Site,1105
768511.181057074,6271832.81702813,32,Site,1106
768513.740005626,6271837.11258191,32,Site,1107
768479.575049918,6271769.63826373,33,Site,1108
768482.127438687,6271773.93771853,33,Site,1109
768484.679827456,6271778.23717333,33,Site,1110
768487.232216224,6271782.53662813,33,Site,1111
768489.784604993,6271786.83608293,33,Site,1112
768492.336993762,6271791.13553773,33,Site,1113
768494.88938253,6271795.43499253,33,Site,1114
768497.441771299,6271799.73444733,33,Site,1115
768499.994160067,6271804.03390213,33,Site,1116
768502.546548836,6271808.33335693,33,Site,1117
768505.098937605,6271812.63281173,33,Site,1118
768507.651326373,6271816.93226653,33,Site,1119
768510.203715142,6271821.23172133,33,Site,1120
768512.756103911,6271825.53117613,33,Site,1121
768515.308492679,6271829.83063093,33,Site,1122
768517.860881448,6271834.13008573,33,Site,1123
768475.122881991,6271767.37396572,33,Site,1124
768477.683168994,6271771.66872188,33,Site,1125
768480.243455998,6271775.96347804,33,Site,1126
768482.803743001,6271780.2582342,33,Site,1127
768485.364030005,6271784.55299036,33,Site,1128
768487.924317008,6271788.84774652,33,Site,1129
768490.484604012,6271793.14250267,33,Site,1130
768493.044891015,6271797.43725883,33,Site,1131
768495.605178019,6271801.73201499,33,Site,1132
768498.165465022,6271806.02677115,33,Site,1133
768500.725752026,6271810.32152731,33,Site,1134
768503.286039029,6271814.61628347,33,Site,1135
768505.846326033,6271818.91103962,33,Site,1136
768508.406613036,6271823.20579578,33,Site,1137
768510.96690004,6271827.50055194,33,Site,1138
768513.527187043,6271831.7953081,33,Site,1139
768516.087474047,6271836.09006426,33,Site,1140
768481.510646823,6271767.95456464,34,Site,1141
768484.067631293,6271772.25128786,34,Site,1142
768486.624615763,6271776.54801108,34,Site,1143
768489.181600233,6271780.8447343,34,Site,1144
768491.738584703,6271785.14145752,34,Site,1145
768494.295569173,6271789.43818074,34,Site,1146
768496.852553642,6271793.73490396,34,Site,1147
768499.409538112,6271798.03162718,34,Site,1148
768501.966522582,6271802.3283504,34,Site,1149
768504.523507052,6271806.62507362,34,Site,1150
768507.080491522,6271810.92179684,34,Site,1151
768509.637475992,6271815.21852005,34,Site,1152
768512.194460462,6271819.51524327,34,Site,1153
768514.751444931,6271823.81196649,34,Site,1154
768517.308429401,6271828.10868971,34,Site,1155
768519.865413871,6271832.40541293,34,Site,1156
768479.575049918,6271769.63826373,34,Site,1157
768482.127438687,6271773.93771853,34,Site,1158
768484.679827456,6271778.23717333,34,Site,1159
768487.232216224,6271782.53662813,34,Site,1160
768489.784604993,6271786.83608293,34,Site,1161
768492.336993762,6271791.13553773,34,Site,1162
768494.88938253,6271795.43499253,34,Site,1163
768497.441771299,6271799.73444733,34,Site,1164
768499.994160067,6271804.03390213,34,Site,1165
768502.546548836,6271808.33335693,34,Site,1166
768505.098937605,6271812.63281173,34,Site,1167
768507.651326373,6271816.93226653,34,Site,1168
768510.203715142,6271821.23172133,34,Site,1169
768512.756103911,6271825.53117613,34,Site,1170
768515.308492679,6271829.83063093,34,Site,1171
768517.860881448,6271834.13008573,34,Site,1172
768486.410187509,6271771.30263193,35,Site,1173
768488.975866713,6271775.59416897,35,Site,1174
768491.541545916,6271779.88570602,35,Site,1175
768494.10722512,6271784.17724307,35,Site,1176
768496.672904324,6271788.46878011,35,Site,1177
768499.238583528,6271792.76031716,35,Site,1178
768501.804262732,6271797.05185421,35,Site,1179
768504.369941936,6271801.34339125,35,Site,1180
768506.93562114,6271805.6349283,35,Site,1181
768509.501300344,6271809.92646535,35,Site,1182
768512.066979548,6271814.21800239,35,Site,1183
768514.632658752,6271818.50953944,35,Site,1184
768517.198337956,6271822.80107649,35,Site,1185
768519.764017159,6271827.09261353,35,Site,1186
768522.329696363,6271831.38415058,35,Site,1187
768481.510646823,6271767.95456464,35,Site,1188
768484.067631293,6271772.25128786,35,Site,1189
768486.624615763,6271776.54801108,35,Site,1190
768489.181600233,6271780.8447343,35,Site,1191
768491.738584703,6271785.14145752,35,Site,1192
768494.295569173,6271789.43818074,35,Site,1193
768496.852553642,6271793.73490396,35,Site,1194
768499.409538112,6271798.03162718,35,Site,1195
768501.966522582,6271802.3283504,35,Site,1196
768504.523507052,6271806.62507362,35,Site,1197
768507.080491522,6271810.92179684,35,Site,1198
768509.637475992,6271815.21852005,35,Site,1199
768512.194460462,6271819.51524327,35,Site,1200
768514.751444931,6271823.81196649,35,Site,1201
768517.308429401,6271828.10868971,35,Site,1202
768519.865413871,6271832.40541293,35,Site,1203
768488.676170634,6271769.9107998,36,Site,1204
768491.239594536,6271774.20368437,36,Site,1205
768493.803018439,6271778.49656893,36,Site,1206
768496.366442342,6271782.7894535,36,Site,1207
768498.929866244,6271787.08233807,36,Site,1208
768501.493290147,6271791.37522263,36,Site,1209
768504.05671405,6271795.6681072,36,Site,1210
768506.620137952,6271799.96099176,36,Site,1211
768509.183561855,6271804.25387633,36,Site,1212
768511.746985757,6271808.5467609,36,Site,1213
768514.31040966,6271812.83964546,36,Site,1214
768516.873833563,6271817.13253003,36,Site,1215
768519.437257465,6271821.42541459,36,Site,1216
768522.000681368,6271825.71829916,36,Site,1217
768524.56410527,6271830.01118372,36,Site,1218
768486.410187509,6271771.30263193,36,Site,1219
768488.975866713,6271775.59416897,36,Site,1220
768491.541545916,6271779.88570602,36,Site,1221
768494.10722512,6271784.17724307,36,Site,1222
768496.672904324,6271788.46878011,36,Site,1223
768499.238583528,6271792.76031716,36,Site,1224
768501.804262732,6271797.05185421,36,Site,1225
768504.369941936,6271801.34339125,36,Site,1226
768506.93562114,6271805.6349283,36,Site,1227
768509.501300344,6271809.92646535,36,Site,1228
768512.066979548,6271814.21800239,36,Site,1229
768514.632658752,6271818.50953944,36,Site,1230
768517.198337956,6271822.80107649,36,Site,1231
768519.764017159,6271827.09261353,36,Site,1232
768522.329696363,6271831.38415058,36,Site,1233
768490.85459289,6271768.77658367,37,Site,1234
768493.405060819,6271773.0771782,37,Site,1235
768495.955528748,6271777.37777274,37,Site,1236
768498.505996678,6271781.67836727,37,Site,1237
768501.056464607,6271785.9789618,37,Site,1238
768503.606932537,6271790.27955634,37,Site,1239
768506.157400466,6271794.58015087,37,Site,1240
768508.707868396,6271798.88074541,37,Site,1241
768511.258336325,6271803.18133994,37,Site,1242
768513.808804255,6271807.48193447,37,Site,1243
768516.359272184,6271811.78252901,37,Site,1244
768518.909740114,6271816.08312354,37,Site,1245
768521.460208043,6271820.38371807,37,Site,1246
768524.010675973,6271824.68431261,37,Site,1247
768526.561143902,6271828.98490714,37,Site,1248
768488.676170634,6271769.9107998,37,Site,1249
768491.239594536,6271774.20368437,37,Site,1250
768493.803018439,6271778.49656893,37,Site,1251
768496.366442342,6271782.7894535,37,Site,1252
768498.929866244,6271787.08233807,37,Site,1253
768501.493290147,6271791.37522263,37,Site,1254
768504.05671405,6271795.6681072,37,Site,1255
768506.620137952,6271799.96099176,37,Site,1256
768509.183561855,6271804.25387633,37,Site,1257
768511.746985757,6271808.5467609,37,Site,1258
